Course_Code,Year,Gender,Category,Merit_No,Seat_Types,Round,CET_Score,Chance_Of_Admit
614524510,2022-23,Male,ST,100559,Other Than Home University,Round 2,29.43,0
614524510,2019-20,Male,TFWS,12371,State Level,Round 1,94.16,1
614524510,2019-20,Female,TFWS,12371,State Level,Round 1,94.16,1
614524510,2019-20,Male ,TFWS,12822,State Level,Round 2,93.93,1
614524510,2019-20,Female,TFWS,12822,State Level,Round 2,93.93,1
614524510,2019-20,Male,TFWS,12372,State Level,Round 1,93.66,0
614524510,2019-20,Female,TFWS,12372,State Level,Round 1,93.66,0
614524510,2019-20,Male ,TFWS,12823,State Level,Round 2,93.43,0
614524510,2019-20,Female,TFWS,12823,State Level,Round 2,93.43,0
614524510,2020-21,Male,TFWS,11690,State Level,Round 1,91.9,1
614524510,2020-21,Female ,TFWS,11690,State Level,Round 1,91.9,1
614524510,2020-21,Male,TFWS,12598,State Level,Round 2,91.27,1
614524510,2020-21,Female ,TFWS,12598,State Level,Round 2,91.27,1
614524510,2020-21,Male,TFWS,11691,State Level,Round 1,91.4,0
614524510,2020-21,Female ,TFWS,11691,State Level,Round 1,91.4,0
614524510,2020-21,Male,TFWS,12599,State Level,Round 2,90.77,0
614524510,2020-21,Female ,TFWS,12599,State Level,Round 2,90.77,0
614524510,2021-22,Male,TFWS,11690,State Level,Round 1,91.9,1
614524510,2021-22,Female ,TFWS,11690,State Level,Round 1,91.9,1
614524510,2021-22,Male,TFWS,12598,State Level,Round 2,91.27,1
614524510,2021-22,Female ,TFWS,12598,State Level,Round 2,91.27,1
614524510,2021-22,Male,TFWS,11691,State Level,Round 1,91.4,0
614524510,2021-22,Female ,TFWS,11691,State Level,Round 1,91.4,0
614524510,2021-22,Male,TFWS,12599,State Level,Round 2,90.77,0
614524510,2021-22,Female ,TFWS,12599,State Level,Round 2,90.77,0
614524510,2022-23,Male,TFWS,11555,State Level,Round 1,93.74,1
614524510,2022-23,Female,TFWS,11555,State Level,Round 1,93.74,1
614524510,2022-23,Male,TFWS,12197,State Level,Round 2,93.42,1
614524510,2022-23,Female,TFWS,12197,State Level,Round 2,93.42,1
614524510,2022-23,Male,TFWS,11556,State Level,Round 1,93.24,0
614524510,2022-23,Female,TFWS,11556,State Level,Round 1,93.24,0
614524510,2022-23,Male,TFWS,12198,State Level,Round 2,92.92,0
614524510,2022-23,Female,TFWS,12198,State Level,Round 2,92.92,0
614524510,2019-20,Male,VJ,52402,Home University,Round 1,52.09,1
614524510,2019-20,Female,VJ,48378,Home University,Round 1,59.14,1
614524510,2019-20,Male,VJ,52403,Home University,Round 1,51.59,0
614524510,2019-20,Female,VJ,48379,Home University,Round 1,58.64,0
614524510,2020-21,Male,VJ,45766,Home University Candidates,Round 1,65.28,1
614524510,2020-21,Male,VJ,45767,Home University Candidates,Round 1,64.78,0
614524510,2021-22,Male,VJ,45766,Home University Candidates,Round 1,65.28,1
614524510,2021-22,Male,VJ,45767,Home University Candidates,Round 1,64.78,0
614524510,2022-23,Male,VJ,43890,Home University,Round 1,75.64,1
614524510,2022-23,Male,VJ,23035,Other Than Home University,Round 1,87.57,1
614524510,2022-23,Male,VJ,49047,Home University,Round 2,72.64,1
614524510,2022-23,Male,VJ,43891,Home University,Round 1,75.14,0
614524510,2022-23,Male,VJ,23036,Other Than Home University,Round 1,87.07,0
614524510,2022-23,Male,VJ,49048,Home University,Round 2,72.14,0
614624510,2019-20,Male,EWS,16066,State Level,Round 1,92.23,1
614624510,2019-20,Female,EWS,16066,State Level,Round 1,92.23,1
614624510,2019-20,Male ,EWS,16665,State Level,Round 2,91.9,1
614624510,2019-20,Female,EWS,16665,State Level,Round 2,91.9,1
614624510,2019-20,Male,EWS,16067,State Level,Round 1,91.73,0
614624510,2019-20,Female,EWS,16067,State Level,Round 1,91.73,0
614624510,2019-20,Male ,EWS,16666,State Level,Round 2,91.4,0
614624510,2019-20,Female,EWS,16666,State Level,Round 2,91.4,0
614624510,2020-21,Male,EWS,6518,State Level,Round 1,95.38,1
614624510,2020-21,Female ,EWS,6518,State Level,Round 1,95.38,1
614624510,2020-21,Male,EWS,6947,State Level,Round 2,95.1,1
614624510,2020-21,Female ,EWS,6947,State Level,Round 2,95.1,1
614624510,2020-21,Male,EWS,6519,State Level,Round 1,94.88,0
614624510,2020-21,Female ,EWS,6519,State Level,Round 1,94.88,0
614624510,2020-21,Male,EWS,6948,State Level,Round 2,94.6,0
614624510,2020-21,Female ,EWS,6948,State Level,Round 2,94.6,0
614624510,2021-22,Male,EWS,6518,State Level,Round 1,95.38,1
614624510,2021-22,Female ,EWS,6518,State Level,Round 1,95.38,1
614624510,2021-22,Male,EWS,6947,State Level,Round 2,95.1,1
614624510,2021-22,Female ,EWS,6947,State Level,Round 2,95.1,1
614624510,2021-22,Male,EWS,6519,State Level,Round 1,94.88,0
614624510,2021-22,Female ,EWS,6519,State Level,Round 1,94.88,0
614624510,2021-22,Male,EWS,6948,State Level,Round 2,94.6,0
614624510,2021-22,Female ,EWS,6948,State Level,Round 2,94.6,0
614624510,2022-23,Male,EWS,9341,State Level,Round 2,94.9,1
614624510,2022-23,Female,EWS,9341,State Level,Round 2,94.9,1
614624510,2022-23,Male,EWS,9342,State Level,Round 2,94.4,0
614624510,2022-23,Female,EWS,9342,State Level,Round 2,94.4,0
614624510,2019-20,Male,NT,8375,State Level,Round 1,96.11,1
614624510,2019-20,Female,NT,6457,State Level,Round 1,97.01,1
614624510,2019-20,Male ,NT,15071,State Level,Round 2,92.77,1
614624510,2019-20,Female,NT,15071,State Level,Round 2,92.77,1
614624510,2019-20,Male,NT,8376,State Level,Round 1,95.61,0
614624510,2019-20,Female,NT,6458,State Level,Round 1,96.51,0
614624510,2019-20,Male ,NT,15072,State Level,Round 2,92.27,0
614624510,2019-20,Female,NT,15072,State Level,Round 2,92.27,0
614624510,2020-21,Male,NT,10093,State Level,Round 1,93.01,1
614624510,2020-21,Female ,NT,15712,State Level,Round 1,89.12,1
614624510,2020-21,Male,NT,8720,State Level,Round 2,93.92,1
614624510,2020-21,Male,NT,10094,State Level,Round 1,92.51,0
614624510,2020-21,Female ,NT,15713,State Level,Round 1,88.62,0
614624510,2020-21,Male,NT,8721,State Level,Round 2,93.42,0
614624510,2021-22,Male,NT,10093,State Level,Round 1,93.01,1
614624510,2021-22,Female ,NT,15712,State Level,Round 1,89.12,1
614624510,2021-22,Male,NT,8720,State Level,Round 2,93.92,1
614624510,2021-22,Male,NT,10094,State Level,Round 1,92.51,0
614624510,2021-22,Female ,NT,15713,State Level,Round 1,88.62,0
614624510,2021-22,Male,NT,8721,State Level,Round 2,93.42,0
614624510,2022-23,Male,NT,10509,State Level,Round 1,94.28,1
614624510,2022-23,Female,NT,13544,State Level,Round 1,92.65,1
614624510,2022-23,Male,NT,11607,State Level,Round 2,93.71,1
614624510,2022-23,Male,NT,10510,State Level,Round 1,93.78,0
614624510,2022-23,Female,NT,13545,State Level,Round 1,92.15,0
614624510,2022-23,Male,NT,11608,State Level,Round 2,93.21,0
614624510,2019-20,Male,OBC,6465,State Level,Round 1,97.01,1
614624510,2019-20,Female,OBC,8103,State Level,Round 1,96.24,1
614624510,2019-20,Male ,OBC,7237,State Level,Round 2,96.66,1
614624510,2019-20,Female,OBC,8553,State Level,Round 2,96.03,1
614624510,2019-20,Male,OBC,6466,State Level,Round 1,96.51,0
614624510,2019-20,Female,OBC,8104,State Level,Round 1,95.74,0
614624510,2019-20,Male ,OBC,7238,State Level,Round 2,96.16,0
614624510,2019-20,Female,OBC,8554,State Level,Round 2,95.53,0
614624510,2020-21,Male,OBC,6189,State Level,Round 1,95.65,1
614624510,2020-21,Female ,OBC,8753,State Level,Round 1,93.92,1
614624510,2020-21,Male,OBC,8286,State Level,Round 2,94.18,1
614624510,2020-21,Female ,OBC,9562,State Level,Round 2,93.31,1
614624510,2020-21,Male,OBC,6190,State Level,Round 1,95.15,0
614624510,2020-21,Female ,OBC,8754,State Level,Round 1,93.42,0
614624510,2020-21,Male,OBC,8287,State Level,Round 2,93.68,0
614624510,2020-21,Female ,OBC,9563,State Level,Round 2,92.81,0
614624510,2021-22,Male,OBC,6189,State Level,Round 1,95.65,1
614624510,2021-22,Female ,OBC,8753,State Level,Round 1,93.92,1
614624510,2021-22,Male,OBC,8286,State Level,Round 2,94.18,1
614624510,2021-22,Female ,OBC,9562,State Level,Round 2,93.31,1
614624510,2021-22,Male,OBC,6190,State Level,Round 1,95.15,0
614624510,2021-22,Female ,OBC,8754,State Level,Round 1,93.42,0
614624510,2021-22,Male,OBC,8287,State Level,Round 2,93.68,0
614624510,2021-22,Female ,OBC,9563,State Level,Round 2,92.81,0
614624510,2022-23,Male,OBC,8786,State Level,Round 1,95.2,1
614624510,2022-23,Female,OBC,10295,State Level,Round 1,94.43,1
614624510,2022-23,Male,OBC,10005,State Level,Round 2,94.56,1
614624510,2022-23,Female,OBC,11385,State Level,Round 2,93.82,1
614624510,2022-23,Male,OBC,8787,State Level,Round 1,94.7,0
614624510,2022-23,Female,OBC,10296,State Level,Round 1,93.93,0
614624510,2022-23,Male,OBC,10006,State Level,Round 2,94.06,0
614624510,2022-23,Female,OBC,11386,State Level,Round 2,93.32,0
614624510,2019-20,Male,OPEN,4032,State Level,Round 1,98.12,1
614624510,2019-20,Female,OPEN,6346,State Level,Round 1,97.07,1
614624510,2019-20,Male ,OPEN,5786,State Level,Round 2,97.33,1
614624510,2019-20,Female,OPEN,8145,State Level,Round 2,96.22,1
614624510,2019-20,Male,OPEN,4033,State Level,Round 1,97.62,0
614624510,2019-20,Female,OPEN,6347,State Level,Round 1,96.57,0
614624510,2019-20,Male ,OPEN,5787,State Level,Round 2,96.83,0
614624510,2019-20,Female,OPEN,8146,State Level,Round 2,95.72,0
614624510,2020-21,Male,OPEN,5804,State Level,Round 1,95.87,1
614624510,2020-21,Female ,OPEN,7306,State Level,Round 1,94.86,1
614624510,2020-21,Male,OPEN,6890,State Level,Round 2,95.17,1
614624510,2020-21,Female ,OPEN,7659,State Level,Round 2,94.61,1
614624510,2020-21,Male,OPEN,5805,State Level,Round 1,95.37,0
614624510,2020-21,Female ,OPEN,7307,State Level,Round 1,94.36,0
614624510,2020-21,Male,OPEN,6891,State Level,Round 2,94.67,0
614624510,2020-21,Female ,OPEN,7660,State Level,Round 2,94.11,0
614624510,2021-22,Male,OPEN,5804,State Level,Round 1,95.87,1
614624510,2021-22,Female ,OPEN,7306,State Level,Round 1,94.86,1
614624510,2021-22,Male,OPEN,6890,State Level,Round 2,95.17,1
614624510,2021-22,Female ,OPEN,7659,State Level,Round 2,94.61,1
614624510,2021-22,Male,OPEN,5805,State Level,Round 1,95.37,0
614624510,2021-22,Female ,OPEN,7307,State Level,Round 1,94.36,0
614624510,2021-22,Male,OPEN,6891,State Level,Round 2,94.67,0
614624510,2021-22,Female ,OPEN,7660,State Level,Round 2,94.11,0
614624510,2022-23,Male,OPEN,7938,State Level,Round 1,95.6,1
614624510,2022-23,Female,OPEN,9102,State Level,Round 1,95.05,1
614624510,2022-23,Male,OPEN,8868,State Level,Round 2,95.13,1
614624510,2022-23,Female,OPEN,9584,State Level,Round 2,94.73,1
614624510,2022-23,Male,OPEN,7939,State Level,Round 1,95.1,0
614624510,2022-23,Female,OPEN,9103,State Level,Round 1,94.55,0
614624510,2022-23,Male,OPEN,8869,State Level,Round 2,94.63,0
614624510,2022-23,Female,OPEN,9585,State Level,Round 2,94.23,0
614624510,2019-20,Male,PWD,6859,State Level,Round 1,96.82,1
614624510,2019-20,Female,PWD,6859,State Level,Round 1,96.82,1
614624510,2019-20,Male ,PWD,65667,State Level,Round 2,28.9,1
614624510,2019-20,Female,PWD,65667,State Level,Round 2,28.9,1
614624510,2019-20,Male,PWD,6860,State Level,Round 1,96.32,0
614624510,2019-20,Female,PWD,6860,State Level,Round 1,96.32,0
614624510,2019-20,Male ,PWD,65668,State Level,Round 2,28.4,0
614624510,2019-20,Female,PWD,65668,State Level,Round 2,28.4,0
614624510,2020-21,Male,PWD,6716,State Level,Round 2,95.26,1
614624510,2020-21,Female ,PWD,6716,State Level,Round 2,95.26,1
614624510,2020-21,Male,PWD,6717,State Level,Round 2,94.76,0
614624510,2020-21,Female ,PWD,6717,State Level,Round 2,94.76,0
614624510,2021-22,Male,PWD,6716,State Level,Round 2,95.26,1
614624510,2021-22,Female ,PWD,6716,State Level,Round 2,95.26,1
614624510,2021-22,Male,PWD,6717,State Level,Round 2,94.76,0
614624510,2021-22,Female ,PWD,6717,State Level,Round 2,94.76,0
614624510,2022-23,Male,PWD,93720,State Level,Round 1,37.54,1
614624510,2022-23,Female,PWD,93720,State Level,Round 1,37.54,1
614624510,2022-23,Male,PWD,39961,State Level,Round 2,78.14,1
614624510,2022-23,Female,PWD,39961,State Level,Round 2,78.14,1
614624510,2022-23,Male,PWD,93721,State Level,Round 1,37.04,0
614624510,2022-23,Female,PWD,93721,State Level,Round 1,37.04,0
614624510,2022-23,Male,PWD,39962,State Level,Round 2,77.64,0
614624510,2022-23,Female,PWD,39962,State Level,Round 2,77.64,0
614624510,2019-20,Male,SC,13349,State Level,Round 1,93.67,1
614624510,2019-20,Female,SC,15834,State Level,Round 1,92.36,1
614624510,2019-20,Male ,SC,16440,State Level,Round 2,92.03,1
614624510,2019-20,Female,SC,8255,State Level,Round 2,96.17,1
614624510,2019-20,Male,SC,13350,State Level,Round 1,93.17,0
614624510,2019-20,Female,SC,15835,State Level,Round 1,91.86,0
614624510,2019-20,Male ,SC,16441,State Level,Round 2,91.53,0
614624510,2019-20,Female,SC,8256,State Level,Round 2,95.67,0
614624510,2020-21,Male,SC,15168,State Level,Round 1,89.55,1
614624510,2020-21,Female ,SC,20602,State Level,Round 1,85.72,1
614624510,2020-21,Male,SC,11996,State Level,Round 2,91.68,1
614624510,2020-21,Female ,SC,19923,State Level,Round 2,86.25,1
614624510,2020-21,Male,SC,15169,State Level,Round 1,89.05,0
614624510,2020-21,Female ,SC,20603,State Level,Round 1,85.22,0
614624510,2020-21,Male,SC,11997,State Level,Round 2,91.18,0
614624510,2020-21,Female ,SC,19924,State Level,Round 2,85.75,0
614624510,2021-22,Male,SC,15168,State Level,Round 1,89.55,1
614624510,2021-22,Female ,SC,20602,State Level,Round 1,85.72,1
614624510,2021-22,Male,SC,11996,State Level,Round 2,91.68,1
614624510,2021-22,Female ,SC,19923,State Level,Round 2,86.25,1
614624510,2021-22,Male,SC,15169,State Level,Round 1,89.05,0
614624510,2021-22,Female ,SC,20603,State Level,Round 1,85.22,0
614624510,2021-22,Male,SC,11997,State Level,Round 2,91.18,0
614624510,2021-22,Female ,SC,19924,State Level,Round 2,85.75,0
614624510,2022-23,Male,SC,14809,State Level,Round 1,91.97,1
614624510,2022-23,Female,SC,21106,State Level,Round 1,88.64,1
614624510,2022-23,Male,SC,14363,State Level,Round 2,92.24,1
614624510,2022-23,Female,SC,16643,State Level,Round 2,91.04,1
614624510,2022-23,Male,SC,14810,State Level,Round 1,91.47,0
614624510,2022-23,Female,SC,21107,State Level,Round 1,88.14,0
614624510,2022-23,Male,SC,14364,State Level,Round 2,91.74,0
614624510,2022-23,Female,SC,16644,State Level,Round 2,90.54,0
614624510,2019-20,Male,ST,34697,State Level,Round 1,77.83,1
614624510,2019-20,Female,ST,34476,State Level,Round 1,78.07,1
614624510,2019-20,Male ,ST,59364,State Level,Round 2,39.58,1
614624510,2019-20,Female,ST,43719,State Level,Round 2,36.29,1
614624510,2019-20,Male,ST,34698,State Level,Round 1,77.33,0
614624510,2019-20,Female,ST,34477,State Level,Round 1,77.57,0
614624510,2019-20,Male ,ST,59365,State Level,Round 2,39.08,0
614624510,2019-20,Female,ST,43720,State Level,Round 2,35.79,0
614624510,2020-21,Male,ST,45189,State Level,Round 1,66.1,1
614624510,2020-21,Female ,ST,42883,State Level,Round 1,68.23,1
614624510,2020-21,Male,ST,46439,State Level,Round 2,64.99,1
614624510,2020-21,Female ,ST,45189,State Level,Round 2,66.1,1
614624510,2020-21,Male,ST,45190,State Level,Round 1,65.6,0
614624510,2020-21,Female ,ST,42884,State Level,Round 1,67.73,0
614624510,2020-21,Male,ST,46440,State Level,Round 2,64.49,0
614624510,2020-21,Female ,ST,45190,State Level,Round 2,65.6,0
614624510,2021-22,Male,ST,45189,State Level,Round 1,66.1,1
614624510,2021-22,Female ,ST,42883,State Level,Round 1,68.23,1
614624510,2021-22,Male,ST,46439,State Level,Round 2,64.99,1
614624510,2021-22,Female ,ST,45189,State Level,Round 2,66.1,1
614624510,2021-22,Male,ST,45190,State Level,Round 1,65.6,0
614624510,2021-22,Female ,ST,42884,State Level,Round 1,67.73,0
614624510,2021-22,Male,ST,46440,State Level,Round 2,64.49,0
614624510,2021-22,Female ,ST,45190,State Level,Round 2,65.6,0
614624510,2022-23,Male,ST,51236,State Level,Round 1,71.12,1
614624510,2022-23,Female,ST,54775,State Level,Round 1,69.03,1
614624510,2022-23,Male,ST,51709,State Level,Round 2,70.92,1
614624510,2022-23,Female,ST,94659,State Level,Round 2,35.97,1
614624510,2022-23,Male,ST,51237,State Level,Round 1,70.62,0
614624510,2022-23,Female,ST,54776,State Level,Round 1,68.53,0
614624510,2022-23,Male,ST,51710,State Level,Round 2,70.42,0
614624510,2022-23,Female,ST,94660,State Level,Round 2,35.47,0
614624510,2019-20,Male,TFWS,2588,State Level,Round 1,98.76,1
614624510,2019-20,Female,TFWS,2588,State Level,Round 1,98.76,1
614624510,2019-20,Male ,TFWS,5057,State Level,Round 2,97.66,1
614624510,2019-20,Female,TFWS,5057,State Level,Round 2,97.66,1
614624510,2019-20,Male,TFWS,2589,State Level,Round 1,98.26,0
614624510,2019-20,Female,TFWS,2589,State Level,Round 1,98.26,0
614624510,2019-20,Male ,TFWS,5058,State Level,Round 2,97.16,0
614624510,2019-20,Female,TFWS,5058,State Level,Round 2,97.16,0
614624510,2020-21,Male,TFWS,4668,State Level,Round 1,96.66,1
614624510,2020-21,Female ,TFWS,4668,State Level,Round 1,96.66,1
614624510,2020-21,Male,TFWS,4669,State Level,Round 1,96.16,0
614624510,2020-21,Female ,TFWS,4669,State Level,Round 1,96.16,0
614624510,2021-22,Male,TFWS,4668,State Level,Round 1,96.66,1
614624510,2021-22,Female ,TFWS,4668,State Level,Round 1,96.66,1
614624510,2021-22,Male,TFWS,4669,State Level,Round 1,96.16,0
614624510,2021-22,Female ,TFWS,4669,State Level,Round 1,96.16,0
614624510,2022-23,Male,TFWS,4789,State Level,Round 1,97.28,1
